"experiment_id","scenario","run_seed","height_zone","larvae","total_larvae","proportion"
"E3","V3SPL140",27102,"<2 cm",0,0,NA
"E3","V3SPL140",27102,"2-4 cm",0,0,NA
"E3","V3SPL140",27102,"4-6 cm",0,0,NA
"E3","V3SPL140",27102,"6-8 cm",0,0,NA
"E3","V3SPL140",27102,">8 cm",0,0,NA
"E3","V3SPL140",27103,"<2 cm",0,0,NA
"E3","V3SPL140",27103,"2-4 cm",0,0,NA
"E3","V3SPL140",27103,"4-6 cm",0,0,NA
"E3","V3SPL140",27103,"6-8 cm",0,0,NA
"E3","V3SPL140",27103,">8 cm",0,0,NA
"E3","V3SPL140",27104,"<2 cm",0,0,NA
"E3","V3SPL140",27104,"2-4 cm",0,0,NA
"E3","V3SPL140",27104,"4-6 cm",0,0,NA
"E3","V3SPL140",27104,"6-8 cm",0,0,NA
"E3","V3SPL140",27104,">8 cm",0,0,NA
"E3","V3SPL140",27105,"<2 cm",0,0,NA
"E3","V3SPL140",27105,"2-4 cm",0,0,NA
"E3","V3SPL140",27105,"4-6 cm",0,0,NA
"E3","V3SPL140",27105,"6-8 cm",0,0,NA
"E3","V3SPL140",27105,">8 cm",0,0,NA
"E3","V3SPL140",27106,"<2 cm",0,0,NA
"E3","V3SPL140",27106,"2-4 cm",0,0,NA
"E3","V3SPL140",27106,"4-6 cm",0,0,NA
"E3","V3SPL140",27106,"6-8 cm",0,0,NA
"E3","V3SPL140",27106,">8 cm",0,0,NA
"E3","V3SPL140",27107,"<2 cm",0,0,NA
"E3","V3SPL140",27107,"2-4 cm",0,0,NA
"E3","V3SPL140",27107,"4-6 cm",0,0,NA
"E3","V3SPL140",27107,"6-8 cm",0,0,NA
"E3","V3SPL140",27107,">8 cm",0,0,NA
"E3","V3SPL140",27108,"<2 cm",0,0,NA
"E3","V3SPL140",27108,"2-4 cm",0,0,NA
"E3","V3SPL140",27108,"4-6 cm",0,0,NA
"E3","V3SPL140",27108,"6-8 cm",0,0,NA
"E3","V3SPL140",27108,">8 cm",0,0,NA
"E3","V3SPL140",27109,"<2 cm",0,0,NA
"E3","V3SPL140",27109,"2-4 cm",0,0,NA
"E3","V3SPL140",27109,"4-6 cm",0,0,NA
"E3","V3SPL140",27109,"6-8 cm",0,0,NA
"E3","V3SPL140",27109,">8 cm",0,0,NA
"E3","V3SPL140",27110,"<2 cm",0,0,NA
"E3","V3SPL140",27110,"2-4 cm",0,0,NA
"E3","V3SPL140",27110,"4-6 cm",0,0,NA
"E3","V3SPL140",27110,"6-8 cm",0,0,NA
"E3","V3SPL140",27110,">8 cm",0,0,NA
"E3","V3SPL140",28101,"<2 cm",0,0,NA
"E3","V3SPL140",28101,"2-4 cm",0,0,NA
"E3","V3SPL140",28101,"4-6 cm",0,0,NA
"E3","V3SPL140",28101,"6-8 cm",0,0,NA
"E3","V3SPL140",28101,">8 cm",0,0,NA
"E3","V3SPL140",28102,"<2 cm",0,0,NA
"E3","V3SPL140",28102,"2-4 cm",0,0,NA
"E3","V3SPL140",28102,"4-6 cm",0,0,NA
"E3","V3SPL140",28102,"6-8 cm",0,0,NA
"E3","V3SPL140",28102,">8 cm",0,0,NA
"E3","V3SPL140",28103,"<2 cm",0,0,NA
"E3","V3SPL140",28103,"2-4 cm",0,0,NA
"E3","V3SPL140",28103,"4-6 cm",0,0,NA
"E3","V3SPL140",28103,"6-8 cm",0,0,NA
"E3","V3SPL140",28103,">8 cm",0,0,NA
"E3","V3SPL140",28104,"<2 cm",0,0,NA
"E3","V3SPL140",28104,"2-4 cm",0,0,NA
"E3","V3SPL140",28104,"4-6 cm",0,0,NA
"E3","V3SPL140",28104,"6-8 cm",0,0,NA
"E3","V3SPL140",28104,">8 cm",0,0,NA
"E3","V3SPL140",28105,"<2 cm",0,0,NA
"E3","V3SPL140",28105,"2-4 cm",0,0,NA
"E3","V3SPL140",28105,"4-6 cm",0,0,NA
"E3","V3SPL140",28105,"6-8 cm",0,0,NA
"E3","V3SPL140",28105,">8 cm",0,0,NA
"E3","V3SPL140",28106,"<2 cm",0,0,NA
"E3","V3SPL140",28106,"2-4 cm",0,0,NA
"E3","V3SPL140",28106,"4-6 cm",0,0,NA
"E3","V3SPL140",28106,"6-8 cm",0,0,NA
"E3","V3SPL140",28106,">8 cm",0,0,NA
"E3","V3SPL140",28107,"<2 cm",0,0,NA
"E3","V3SPL140",28107,"2-4 cm",0,0,NA
"E3","V3SPL140",28107,"4-6 cm",0,0,NA
"E3","V3SPL140",28107,"6-8 cm",0,0,NA
"E3","V3SPL140",28107,">8 cm",0,0,NA
"E3","V3SPL140",28108,"<2 cm",0,0,NA
"E3","V3SPL140",28108,"2-4 cm",0,0,NA
"E3","V3SPL140",28108,"4-6 cm",0,0,NA
"E3","V3SPL140",28108,"6-8 cm",0,0,NA
"E3","V3SPL140",28108,">8 cm",0,0,NA
"E3","V3SPL140",28109,"<2 cm",0,0,NA
"E3","V3SPL140",28109,"2-4 cm",0,0,NA
"E3","V3SPL140",28109,"4-6 cm",0,0,NA
"E3","V3SPL140",28109,"6-8 cm",0,0,NA
"E3","V3SPL140",28109,">8 cm",0,0,NA
"E3","V3SPL140",28110,"<2 cm",0,0,NA
"E3","V3SPL140",28110,"2-4 cm",0,0,NA
"E3","V3SPL140",28110,"4-6 cm",0,0,NA
"E3","V3SPL140",28110,"6-8 cm",0,0,NA
"E3","V3SPL140",28110,">8 cm",0,0,NA
"E3","V3SPL140",29101,"<2 cm",0,0,NA
"E3","V3SPL140",29101,"2-4 cm",0,0,NA
"E3","V3SPL140",29101,"4-6 cm",0,0,NA
"E3","V3SPL140",29101,"6-8 cm",0,0,NA
"E3","V3SPL140",29101,">8 cm",0,0,NA
"E3","V3SPL140",29102,"<2 cm",0,0,NA
"E3","V3SPL140",29102,"2-4 cm",0,0,NA
"E3","V3SPL140",29102,"4-6 cm",0,0,NA
"E3","V3SPL140",29102,"6-8 cm",0,0,NA
"E3","V3SPL140",29102,">8 cm",0,0,NA
"E3","V3SPL140",29103,"<2 cm",0,0,NA
"E3","V3SPL140",29103,"2-4 cm",0,0,NA
"E3","V3SPL140",29103,"4-6 cm",0,0,NA
"E3","V3SPL140",29103,"6-8 cm",0,0,NA
"E3","V3SPL140",29103,">8 cm",0,0,NA
"E3","V3SPL140",29104,"<2 cm",0,0,NA
"E3","V3SPL140",29104,"2-4 cm",0,0,NA
"E3","V3SPL140",29104,"4-6 cm",0,0,NA
"E3","V3SPL140",29104,"6-8 cm",0,0,NA
"E3","V3SPL140",29104,">8 cm",0,0,NA
"E3","V3SPL140",29105,"<2 cm",0,0,NA
"E3","V3SPL140",29105,"2-4 cm",0,0,NA
"E3","V3SPL140",29105,"4-6 cm",0,0,NA
"E3","V3SPL140",29105,"6-8 cm",0,0,NA
"E3","V3SPL140",29105,">8 cm",0,0,NA
"E3","V3SPL140",29106,"<2 cm",0,0,NA
"E3","V3SPL140",29106,"2-4 cm",0,0,NA
"E3","V3SPL140",29106,"4-6 cm",0,0,NA
"E3","V3SPL140",29106,"6-8 cm",0,0,NA
"E3","V3SPL140",29106,">8 cm",0,0,NA
"E3","V3SPL140",29107,"<2 cm",0,0,NA
"E3","V3SPL140",29107,"2-4 cm",0,0,NA
"E3","V3SPL140",29107,"4-6 cm",0,0,NA
"E3","V3SPL140",29107,"6-8 cm",0,0,NA
"E3","V3SPL140",29107,">8 cm",0,0,NA
"E3","V3SPL140",29108,"<2 cm",0,0,NA
"E3","V3SPL140",29108,"2-4 cm",0,0,NA
"E3","V3SPL140",29108,"4-6 cm",0,0,NA
"E3","V3SPL140",29108,"6-8 cm",0,0,NA
"E3","V3SPL140",29108,">8 cm",0,0,NA
"E3","V3SPL140",29109,"<2 cm",0,0,NA
"E3","V3SPL140",29109,"2-4 cm",0,0,NA
"E3","V3SPL140",29109,"4-6 cm",0,0,NA
"E3","V3SPL140",29109,"6-8 cm",0,0,NA
"E3","V3SPL140",29109,">8 cm",0,0,NA
"E3","V3SPL140",29110,"<2 cm",0,0,NA
"E3","V3SPL140",29110,"2-4 cm",0,0,NA
"E3","V3SPL140",29110,"4-6 cm",0,0,NA
"E3","V3SPL140",29110,"6-8 cm",0,0,NA
"E3","V3SPL140",29110,">8 cm",0,0,NA
"E3","V3SPL140",30101,"<2 cm",0,0,NA
"E3","V3SPL140",30101,"2-4 cm",0,0,NA
"E3","V3SPL140",30101,"4-6 cm",0,0,NA
"E3","V3SPL140",30101,"6-8 cm",0,0,NA
"E3","V3SPL140",30101,">8 cm",0,0,NA
"E3","V3SPL140",30102,"<2 cm",0,0,NA
"E3","V3SPL140",30102,"2-4 cm",0,0,NA
"E3","V3SPL140",30102,"4-6 cm",0,0,NA
"E3","V3SPL140",30102,"6-8 cm",0,0,NA
"E3","V3SPL140",30102,">8 cm",0,0,NA
"E3","V3SPL140",30103,"<2 cm",0,0,NA
"E3","V3SPL140",30103,"2-4 cm",0,0,NA
"E3","V3SPL140",30103,"4-6 cm",0,0,NA
"E3","V3SPL140",30103,"6-8 cm",0,0,NA
"E3","V3SPL140",30103,">8 cm",0,0,NA
"E3","V3SPL140",30104,"<2 cm",0,0,NA
"E3","V3SPL140",30104,"2-4 cm",0,0,NA
"E3","V3SPL140",30104,"4-6 cm",0,0,NA
"E3","V3SPL140",30104,"6-8 cm",0,0,NA
"E3","V3SPL140",30104,">8 cm",0,0,NA
"E3","V3SPL140",30105,"<2 cm",0,0,NA
"E3","V3SPL140",30105,"2-4 cm",0,0,NA
"E3","V3SPL140",30105,"4-6 cm",0,0,NA
"E3","V3SPL140",30105,"6-8 cm",0,0,NA
"E3","V3SPL140",30105,">8 cm",0,0,NA
"E3","V3SPL140",30106,"<2 cm",0,0,NA
"E3","V3SPL140",30106,"2-4 cm",0,0,NA
"E3","V3SPL140",30106,"4-6 cm",0,0,NA
"E3","V3SPL140",30106,"6-8 cm",0,0,NA
"E3","V3SPL140",30106,">8 cm",0,0,NA
"E3","V3SPL140",30107,"<2 cm",0,0,NA
"E3","V3SPL140",30107,"2-4 cm",0,0,NA
"E3","V3SPL140",30107,"4-6 cm",0,0,NA
"E3","V3SPL140",30107,"6-8 cm",0,0,NA
"E3","V3SPL140",30107,">8 cm",0,0,NA
"E3","V3SPL140",30108,"<2 cm",0,0,NA
"E3","V3SPL140",30108,"2-4 cm",0,0,NA
"E3","V3SPL140",30108,"4-6 cm",0,0,NA
"E3","V3SPL140",30108,"6-8 cm",0,0,NA
"E3","V3SPL140",30108,">8 cm",0,0,NA
"E3","V3SPL140",30109,"<2 cm",0,0,NA
"E3","V3SPL140",30109,"2-4 cm",0,0,NA
"E3","V3SPL140",30109,"4-6 cm",0,0,NA
"E3","V3SPL140",30109,"6-8 cm",0,0,NA
"E3","V3SPL140",30109,">8 cm",0,0,NA
"E3","V3SPL140",30110,"<2 cm",0,0,NA
"E3","V3SPL140",30110,"2-4 cm",0,0,NA
"E3","V3SPL140",30110,"4-6 cm",0,0,NA
"E3","V3SPL140",30110,"6-8 cm",0,0,NA
"E3","V3SPL140",30110,">8 cm",0,0,NA
"E3","V3SPL153",1101,"<2 cm",248,250,0.992
"E3","V3SPL153",1101,"2-4 cm",1,250,0.004
"E3","V3SPL153",1101,"4-6 cm",0,250,0
"E3","V3SPL153",1101,"6-8 cm",1,250,0.004
"E3","V3SPL153",1101,">8 cm",0,250,0
"E3","V3SPL153",1102,"<2 cm",248,250,0.992
"E3","V3SPL153",1102,"2-4 cm",0,250,0
"E3","V3SPL153",1102,"4-6 cm",1,250,0.004
"E3","V3SPL153",1102,"6-8 cm",0,250,0
"E3","V3SPL153",1102,">8 cm",1,250,0.004
"E3","V3SPL153",1103,"<2 cm",248,250,0.992
"E3","V3SPL153",1103,"2-4 cm",0,250,0
"E3","V3SPL153",1103,"4-6 cm",0,250,0
"E3","V3SPL153",1103,"6-8 cm",0,250,0
"E3","V3SPL153",1103,">8 cm",2,250,0.008
"E3","V3SPL153",1104,"<2 cm",0,0,NA
"E3","V3SPL153",1104,"2-4 cm",0,0,NA
"E3","V3SPL153",1104,"4-6 cm",0,0,NA
"E3","V3SPL153",1104,"6-8 cm",0,0,NA
"E3","V3SPL153",1104,">8 cm",0,0,NA
"E3","V3SPL153",1105,"<2 cm",0,0,NA
"E3","V3SPL153",1105,"2-4 cm",0,0,NA
"E3","V3SPL153",1105,"4-6 cm",0,0,NA
"E3","V3SPL153",1105,"6-8 cm",0,0,NA
"E3","V3SPL153",1105,">8 cm",0,0,NA
"E3","V3SPL153",1106,"<2 cm",0,0,NA
"E3","V3SPL153",1106,"2-4 cm",0,0,NA
"E3","V3SPL153",1106,"4-6 cm",0,0,NA
"E3","V3SPL153",1106,"6-8 cm",0,0,NA
"E3","V3SPL153",1106,">8 cm",0,0,NA
"E3","V3SPL153",1107,"<2 cm",0,0,NA
"E3","V3SPL153",1107,"2-4 cm",0,0,NA
"E3","V3SPL153",1107,"4-6 cm",0,0,NA
"E3","V3SPL153",1107,"6-8 cm",0,0,NA
"E3","V3SPL153",1107,">8 cm",0,0,NA
"E3","V3SPL153",1108,"<2 cm",0,0,NA
"E3","V3SPL153",1108,"2-4 cm",0,0,NA
"E3","V3SPL153",1108,"4-6 cm",0,0,NA
"E3","V3SPL153",1108,"6-8 cm",0,0,NA
"E3","V3SPL153",1108,">8 cm",0,0,NA
"E3","V3SPL153",1109,"<2 cm",0,0,NA
"E3","V3SPL153",1109,"2-4 cm",0,0,NA
"E3","V3SPL153",1109,"4-6 cm",0,0,NA
"E3","V3SPL153",1109,"6-8 cm",0,0,NA
"E3","V3SPL153",1109,">8 cm",0,0,NA
"E3","V3SPL153",1110,"<2 cm",0,0,NA
"E3","V3SPL153",1110,"2-4 cm",0,0,NA
"E3","V3SPL153",1110,"4-6 cm",0,0,NA
"E3","V3SPL153",1110,"6-8 cm",0,0,NA
"E3","V3SPL153",1110,">8 cm",0,0,NA
"E3","V3SPL153",2101,"<2 cm",4,250,0.016
"E3","V3SPL153",2101,"2-4 cm",1,250,0.004
"E3","V3SPL153",2101,"4-6 cm",0,250,0
"E3","V3SPL153",2101,"6-8 cm",1,250,0.004
"E3","V3SPL153",2101,">8 cm",244,250,0.976
"E3","V3SPL153",2102,"<2 cm",4,250,0.016
"E3","V3SPL153",2102,"2-4 cm",0,250,0
"E3","V3SPL153",2102,"4-6 cm",1,250,0.004
"E3","V3SPL153",2102,"6-8 cm",4,250,0.016
"E3","V3SPL153",2102,">8 cm",241,250,0.964
"E3","V3SPL153",2103,"<2 cm",2,250,0.008
"E3","V3SPL153",2103,"2-4 cm",1,250,0.004
"E3","V3SPL153",2103,"4-6 cm",2,250,0.008
"E3","V3SPL153",2103,"6-8 cm",4,250,0.016
"E3","V3SPL153",2103,">8 cm",241,250,0.964
"E3","V3SPL153",2104,"<2 cm",0,0,NA
"E3","V3SPL153",2104,"2-4 cm",0,0,NA
"E3","V3SPL153",2104,"4-6 cm",0,0,NA
"E3","V3SPL153",2104,"6-8 cm",0,0,NA
"E3","V3SPL153",2104,">8 cm",0,0,NA
"E3","V3SPL153",2105,"<2 cm",0,0,NA
"E3","V3SPL153",2105,"2-4 cm",0,0,NA
"E3","V3SPL153",2105,"4-6 cm",0,0,NA
"E3","V3SPL153",2105,"6-8 cm",0,0,NA
"E3","V3SPL153",2105,">8 cm",0,0,NA
"E3","V3SPL153",2106,"<2 cm",0,0,NA
"E3","V3SPL153",2106,"2-4 cm",0,0,NA
"E3","V3SPL153",2106,"4-6 cm",0,0,NA
"E3","V3SPL153",2106,"6-8 cm",0,0,NA
"E3","V3SPL153",2106,">8 cm",0,0,NA
"E3","V3SPL153",2107,"<2 cm",0,0,NA
"E3","V3SPL153",2107,"2-4 cm",0,0,NA
"E3","V3SPL153",2107,"4-6 cm",0,0,NA
"E3","V3SPL153",2107,"6-8 cm",0,0,NA
"E3","V3SPL153",2107,">8 cm",0,0,NA
"E3","V3SPL153",2108,"<2 cm",0,0,NA
"E3","V3SPL153",2108,"2-4 cm",0,0,NA
"E3","V3SPL153",2108,"4-6 cm",0,0,NA
"E3","V3SPL153",2108,"6-8 cm",0,0,NA
"E3","V3SPL153",2108,">8 cm",0,0,NA
"E3","V3SPL153",2109,"<2 cm",0,0,NA
"E3","V3SPL153",2109,"2-4 cm",0,0,NA
"E3","V3SPL153",2109,"4-6 cm",0,0,NA
"E3","V3SPL153",2109,"6-8 cm",0,0,NA
"E3","V3SPL153",2109,">8 cm",0,0,NA
"E3","V3SPL153",2110,"<2 cm",0,0,NA
"E3","V3SPL153",2110,"2-4 cm",0,0,NA
"E3","V3SPL153",2110,"4-6 cm",0,0,NA
"E3","V3SPL153",2110,"6-8 cm",0,0,NA
"E3","V3SPL153",2110,">8 cm",0,0,NA
"E3","V3SPL153",3101,"<2 cm",159,250,0.636
"E3","V3SPL153",3101,"2-4 cm",0,250,0
"E3","V3SPL153",3101,"4-6 cm",1,250,0.004
"E3","V3SPL153",3101,"6-8 cm",3,250,0.012
"E3","V3SPL153",3101,">8 cm",87,250,0.348
"E3","V3SPL153",3102,"<2 cm",163,250,0.652
"E3","V3SPL153",3102,"2-4 cm",1,250,0.004
"E3","V3SPL153",3102,"4-6 cm",2,250,0.008
"E3","V3SPL153",3102,"6-8 cm",0,250,0
"E3","V3SPL153",3102,">8 cm",84,250,0.336
"E3","V3SPL153",3103,"<2 cm",157,250,0.628
"E3","V3SPL153",3103,"2-4 cm",1,250,0.004
"E3","V3SPL153",3103,"4-6 cm",0,250,0
"E3","V3SPL153",3103,"6-8 cm",3,250,0.012
"E3","V3SPL153",3103,">8 cm",89,250,0.356
"E3","V3SPL153",3104,"<2 cm",0,0,NA
"E3","V3SPL153",3104,"2-4 cm",0,0,NA
"E3","V3SPL153",3104,"4-6 cm",0,0,NA
"E3","V3SPL153",3104,"6-8 cm",0,0,NA
"E3","V3SPL153",3104,">8 cm",0,0,NA
"E3","V3SPL153",3105,"<2 cm",0,0,NA
"E3","V3SPL153",3105,"2-4 cm",0,0,NA
"E3","V3SPL153",3105,"4-6 cm",0,0,NA
"E3","V3SPL153",3105,"6-8 cm",0,0,NA
"E3","V3SPL153",3105,">8 cm",0,0,NA
"E3","V3SPL153",3106,"<2 cm",0,0,NA
"E3","V3SPL153",3106,"2-4 cm",0,0,NA
"E3","V3SPL153",3106,"4-6 cm",0,0,NA
"E3","V3SPL153",3106,"6-8 cm",0,0,NA
"E3","V3SPL153",3106,">8 cm",0,0,NA
"E3","V3SPL153",3107,"<2 cm",0,0,NA
"E3","V3SPL153",3107,"2-4 cm",0,0,NA
"E3","V3SPL153",3107,"4-6 cm",0,0,NA
"E3","V3SPL153",3107,"6-8 cm",0,0,NA
"E3","V3SPL153",3107,">8 cm",0,0,NA
"E3","V3SPL153",3108,"<2 cm",0,0,NA
"E3","V3SPL153",3108,"2-4 cm",0,0,NA
"E3","V3SPL153",3108,"4-6 cm",0,0,NA
"E3","V3SPL153",3108,"6-8 cm",0,0,NA
"E3","V3SPL153",3108,">8 cm",0,0,NA
"E3","V3SPL153",3109,"<2 cm",0,0,NA
"E3","V3SPL153",3109,"2-4 cm",0,0,NA
"E3","V3SPL153",3109,"4-6 cm",0,0,NA
"E3","V3SPL153",3109,"6-8 cm",0,0,NA
"E3","V3SPL153",3109,">8 cm",0,0,NA
"E3","V3SPL153",3110,"<2 cm",0,0,NA
"E3","V3SPL153",3110,"2-4 cm",0,0,NA
"E3","V3SPL153",3110,"4-6 cm",0,0,NA
"E3","V3SPL153",3110,"6-8 cm",0,0,NA
"E3","V3SPL153",3110,">8 cm",0,0,NA
"E3","V3SPL153",4101,"<2 cm",246,250,0.984
"E3","V3SPL153",4101,"2-4 cm",0,250,0
"E3","V3SPL153",4101,"4-6 cm",0,250,0
"E3","V3SPL153",4101,"6-8 cm",0,250,0
"E3","V3SPL153",4101,">8 cm",4,250,0.016
"E3","V3SPL153",4102,"<2 cm",246,250,0.984
"E3","V3SPL153",4102,"2-4 cm",0,250,0
"E3","V3SPL153",4102,"4-6 cm",0,250,0
"E3","V3SPL153",4102,"6-8 cm",0,250,0
"E3","V3SPL153",4102,">8 cm",4,250,0.016
"E3","V3SPL153",4103,"<2 cm",247,250,0.988
"E3","V3SPL153",4103,"2-4 cm",0,250,0
"E3","V3SPL153",4103,"4-6 cm",0,250,0
"E3","V3SPL153",4103,"6-8 cm",0,250,0
"E3","V3SPL153",4103,">8 cm",3,250,0.012
"E3","V3SPL153",4104,"<2 cm",0,0,NA
"E3","V3SPL153",4104,"2-4 cm",0,0,NA
"E3","V3SPL153",4104,"4-6 cm",0,0,NA
"E3","V3SPL153",4104,"6-8 cm",0,0,NA
"E3","V3SPL153",4104,">8 cm",0,0,NA
"E3","V3SPL153",4105,"<2 cm",0,0,NA
"E3","V3SPL153",4105,"2-4 cm",0,0,NA
"E3","V3SPL153",4105,"4-6 cm",0,0,NA
"E3","V3SPL153",4105,"6-8 cm",0,0,NA
"E3","V3SPL153",4105,">8 cm",0,0,NA
"E3","V3SPL153",4106,"<2 cm",0,0,NA
"E3","V3SPL153",4106,"2-4 cm",0,0,NA
"E3","V3SPL153",4106,"4-6 cm",0,0,NA
"E3","V3SPL153",4106,"6-8 cm",0,0,NA
"E3","V3SPL153",4106,">8 cm",0,0,NA
"E3","V3SPL153",4107,"<2 cm",0,0,NA
"E3","V3SPL153",4107,"2-4 cm",0,0,NA
"E3","V3SPL153",4107,"4-6 cm",0,0,NA
"E3","V3SPL153",4107,"6-8 cm",0,0,NA
"E3","V3SPL153",4107,">8 cm",0,0,NA
"E3","V3SPL153",4108,"<2 cm",0,0,NA
"E3","V3SPL153",4108,"2-4 cm",0,0,NA
"E3","V3SPL153",4108,"4-6 cm",0,0,NA
"E3","V3SPL153",4108,"6-8 cm",0,0,NA
"E3","V3SPL153",4108,">8 cm",0,0,NA
"E3","V3SPL153",4109,"<2 cm",0,0,NA
"E3","V3SPL153",4109,"2-4 cm",0,0,NA
"E3","V3SPL153",4109,"4-6 cm",0,0,NA
"E3","V3SPL153",4109,"6-8 cm",0,0,NA
"E3","V3SPL153",4109,">8 cm",0,0,NA
"E3","V3SPL153",4110,"<2 cm",0,0,NA
"E3","V3SPL153",4110,"2-4 cm",0,0,NA
"E3","V3SPL153",4110,"4-6 cm",0,0,NA
"E3","V3SPL153",4110,"6-8 cm",0,0,NA
"E3","V3SPL153",4110,">8 cm",0,0,NA
"E3","V3SPL153",5101,"<2 cm",243,250,0.972
"E3","V3SPL153",5101,"2-4 cm",2,250,0.008
"E3","V3SPL153",5101,"4-6 cm",0,250,0
"E3","V3SPL153",5101,"6-8 cm",0,250,0
"E3","V3SPL153",5101,">8 cm",5,250,0.02
"E3","V3SPL153",5102,"<2 cm",247,250,0.988
"E3","V3SPL153",5102,"2-4 cm",0,250,0
"E3","V3SPL153",5102,"4-6 cm",0,250,0
"E3","V3SPL153",5102,"6-8 cm",0,250,0
"E3","V3SPL153",5102,">8 cm",3,250,0.012
"E3","V3SPL153",5103,"<2 cm",245,250,0.98
"E3","V3SPL153",5103,"2-4 cm",2,250,0.008
"E3","V3SPL153",5103,"4-6 cm",0,250,0
"E3","V3SPL153",5103,"6-8 cm",0,250,0
"E3","V3SPL153",5103,">8 cm",3,250,0.012
"E3","V3SPL153",5104,"<2 cm",0,0,NA
"E3","V3SPL153",5104,"2-4 cm",0,0,NA
"E3","V3SPL153",5104,"4-6 cm",0,0,NA
"E3","V3SPL153",5104,"6-8 cm",0,0,NA
"E3","V3SPL153",5104,">8 cm",0,0,NA
"E3","V3SPL153",5105,"<2 cm",0,0,NA
"E3","V3SPL153",5105,"2-4 cm",0,0,NA
"E3","V3SPL153",5105,"4-6 cm",0,0,NA
"E3","V3SPL153",5105,"6-8 cm",0,0,NA
"E3","V3SPL153",5105,">8 cm",0,0,NA
"E3","V3SPL153",5106,"<2 cm",0,0,NA
"E3","V3SPL153",5106,"2-4 cm",0,0,NA
"E3","V3SPL153",5106,"4-6 cm",0,0,NA
"E3","V3SPL153",5106,"6-8 cm",0,0,NA
"E3","V3SPL153",5106,">8 cm",0,0,NA
"E3","V3SPL153",5107,"<2 cm",0,0,NA
"E3","V3SPL153",5107,"2-4 cm",0,0,NA
"E3","V3SPL153",5107,"4-6 cm",0,0,NA
"E3","V3SPL153",5107,"6-8 cm",0,0,NA
"E3","V3SPL153",5107,">8 cm",0,0,NA
"E3","V3SPL153",5108,"<2 cm",0,0,NA
"E3","V3SPL153",5108,"2-4 cm",0,0,NA
"E3","V3SPL153",5108,"4-6 cm",0,0,NA
"E3","V3SPL153",5108,"6-8 cm",0,0,NA
"E3","V3SPL153",5108,">8 cm",0,0,NA
"E3","V3SPL153",5109,"<2 cm",0,0,NA
"E3","V3SPL153",5109,"2-4 cm",0,0,NA
"E3","V3SPL153",5109,"4-6 cm",0,0,NA
"E3","V3SPL153",5109,"6-8 cm",0,0,NA
"E3","V3SPL153",5109,">8 cm",0,0,NA
"E3","V3SPL153",5110,"<2 cm",0,0,NA
"E3","V3SPL153",5110,"2-4 cm",0,0,NA
"E3","V3SPL153",5110,"4-6 cm",0,0,NA
"E3","V3SPL153",5110,"6-8 cm",0,0,NA
"E3","V3SPL153",5110,">8 cm",0,0,NA
"E3","V3SPL153",6101,"<2 cm",227,250,0.908
"E3","V3SPL153",6101,"2-4 cm",2,250,0.008
"E3","V3SPL153",6101,"4-6 cm",1,250,0.004
"E3","V3SPL153",6101,"6-8 cm",1,250,0.004
"E3","V3SPL153",6101,">8 cm",19,250,0.076
"E3","V3SPL153",6102,"<2 cm",229,250,0.916
"E3","V3SPL153",6102,"2-4 cm",1,250,0.004
"E3","V3SPL153",6102,"4-6 cm",0,250,0
"E3","V3SPL153",6102,"6-8 cm",1,250,0.004
"E3","V3SPL153",6102,">8 cm",19,250,0.076
"E3","V3SPL153",6103,"<2 cm",229,250,0.916
"E3","V3SPL153",6103,"2-4 cm",1,250,0.004
"E3","V3SPL153",6103,"4-6 cm",0,250,0
"E3","V3SPL153",6103,"6-8 cm",1,250,0.004
"E3","V3SPL153",6103,">8 cm",19,250,0.076
"E3","V3SPL153",6104,"<2 cm",0,0,NA
"E3","V3SPL153",6104,"2-4 cm",0,0,NA
"E3","V3SPL153",6104,"4-6 cm",0,0,NA
"E3","V3SPL153",6104,"6-8 cm",0,0,NA
"E3","V3SPL153",6104,">8 cm",0,0,NA
"E3","V3SPL153",6105,"<2 cm",0,0,NA
"E3","V3SPL153",6105,"2-4 cm",0,0,NA
"E3","V3SPL153",6105,"4-6 cm",0,0,NA
"E3","V3SPL153",6105,"6-8 cm",0,0,NA
"E3","V3SPL153",6105,">8 cm",0,0,NA
"E3","V3SPL153",6106,"<2 cm",0,0,NA
"E3","V3SPL153",6106,"2-4 cm",0,0,NA
"E3","V3SPL153",6106,"4-6 cm",0,0,NA
"E3","V3SPL153",6106,"6-8 cm",0,0,NA
"E3","V3SPL153",6106,">8 cm",0,0,NA
"E3","V3SPL153",6107,"<2 cm",0,0,NA
"E3","V3SPL153",6107,"2-4 cm",0,0,NA
"E3","V3SPL153",6107,"4-6 cm",0,0,NA
"E3","V3SPL153",6107,"6-8 cm",0,0,NA
"E3","V3SPL153",6107,">8 cm",0,0,NA
"E3","V3SPL153",6108,"<2 cm",0,0,NA
"E3","V3SPL153",6108,"2-4 cm",0,0,NA
"E3","V3SPL153",6108,"4-6 cm",0,0,NA
"E3","V3SPL153",6108,"6-8 cm",0,0,NA
"E3","V3SPL153",6108,">8 cm",0,0,NA
"E3","V3SPL153",6109,"<2 cm",0,0,NA
"E3","V3SPL153",6109,"2-4 cm",0,0,NA
"E3","V3SPL153",6109,"4-6 cm",0,0,NA
"E3","V3SPL153",6109,"6-8 cm",0,0,NA
"E3","V3SPL153",6109,">8 cm",0,0,NA
