"experiment_id","scenario","run_seed","horizontal_zone","larvae","total_larvae","proportion"
"E3","V3SPL153",12106,"zone4",0,0,NA
"E3","V3SPL153",12106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",12107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",12107,"zone2",0,0,NA
"E3","V3SPL153",12107,"zone3",0,0,NA
"E3","V3SPL153",12107,"zone4",0,0,NA
"E3","V3SPL153",12107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",12108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",12108,"zone2",0,0,NA
"E3","V3SPL153",12108,"zone3",0,0,NA
"E3","V3SPL153",12108,"zone4",0,0,NA
"E3","V3SPL153",12108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",12109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",12109,"zone2",0,0,NA
"E3","V3SPL153",12109,"zone3",0,0,NA
"E3","V3SPL153",12109,"zone4",0,0,NA
"E3","V3SPL153",12109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",12110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",12110,"zone2",0,0,NA
"E3","V3SPL153",12110,"zone3",0,0,NA
"E3","V3SPL153",12110,"zone4",0,0,NA
"E3","V3SPL153",12110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",13101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",13101,"zone2",0,0,NA
"E3","V3SPL153",13101,"zone3",0,0,NA
"E3","V3SPL153",13101,"zone4",0,0,NA
"E3","V3SPL153",13101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",13102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",13102,"zone2",0,0,NA
"E3","V3SPL153",13102,"zone3",0,0,NA
"E3","V3SPL153",13102,"zone4",0,0,NA
"E3","V3SPL153",13102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",13103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",13103,"zone2",0,0,NA
"E3","V3SPL153",13103,"zone3",0,0,NA
"E3","V3SPL153",13103,"zone4",0,0,NA
"E3","V3SPL153",13103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",13104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",13104,"zone2",0,0,NA
"E3","V3SPL153",13104,"zone3",0,0,NA
"E3","V3SPL153",13104,"zone4",0,0,NA
"E3","V3SPL153",13104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",13105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",13105,"zone2",0,0,NA
"E3","V3SPL153",13105,"zone3",0,0,NA
"E3","V3SPL153",13105,"zone4",0,0,NA
"E3","V3SPL153",13105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",13106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",13106,"zone2",0,0,NA
"E3","V3SPL153",13106,"zone3",0,0,NA
"E3","V3SPL153",13106,"zone4",0,0,NA
"E3","V3SPL153",13106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",13107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",13107,"zone2",0,0,NA
"E3","V3SPL153",13107,"zone3",0,0,NA
"E3","V3SPL153",13107,"zone4",0,0,NA
"E3","V3SPL153",13107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",13108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",13108,"zone2",0,0,NA
"E3","V3SPL153",13108,"zone3",0,0,NA
"E3","V3SPL153",13108,"zone4",0,0,NA
"E3","V3SPL153",13108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",13109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",13109,"zone2",0,0,NA
"E3","V3SPL153",13109,"zone3",0,0,NA
"E3","V3SPL153",13109,"zone4",0,0,NA
"E3","V3SPL153",13109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",13110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",13110,"zone2",0,0,NA
"E3","V3SPL153",13110,"zone3",0,0,NA
"E3","V3SPL153",13110,"zone4",0,0,NA
"E3","V3SPL153",13110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",14101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",14101,"zone2",0,0,NA
"E3","V3SPL153",14101,"zone3",0,0,NA
"E3","V3SPL153",14101,"zone4",0,0,NA
"E3","V3SPL153",14101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",14102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",14102,"zone2",0,0,NA
"E3","V3SPL153",14102,"zone3",0,0,NA
"E3","V3SPL153",14102,"zone4",0,0,NA
"E3","V3SPL153",14102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",14103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",14103,"zone2",0,0,NA
"E3","V3SPL153",14103,"zone3",0,0,NA
"E3","V3SPL153",14103,"zone4",0,0,NA
"E3","V3SPL153",14103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",14104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",14104,"zone2",0,0,NA
"E3","V3SPL153",14104,"zone3",0,0,NA
"E3","V3SPL153",14104,"zone4",0,0,NA
"E3","V3SPL153",14104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",14105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",14105,"zone2",0,0,NA
"E3","V3SPL153",14105,"zone3",0,0,NA
"E3","V3SPL153",14105,"zone4",0,0,NA
"E3","V3SPL153",14105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",14106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",14106,"zone2",0,0,NA
"E3","V3SPL153",14106,"zone3",0,0,NA
"E3","V3SPL153",14106,"zone4",0,0,NA
"E3","V3SPL153",14106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",14107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",14107,"zone2",0,0,NA
"E3","V3SPL153",14107,"zone3",0,0,NA
"E3","V3SPL153",14107,"zone4",0,0,NA
"E3","V3SPL153",14107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",14108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",14108,"zone2",0,0,NA
"E3","V3SPL153",14108,"zone3",0,0,NA
"E3","V3SPL153",14108,"zone4",0,0,NA
"E3","V3SPL153",14108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",14109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",14109,"zone2",0,0,NA
"E3","V3SPL153",14109,"zone3",0,0,NA
"E3","V3SPL153",14109,"zone4",0,0,NA
"E3","V3SPL153",14109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",14110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",14110,"zone2",0,0,NA
"E3","V3SPL153",14110,"zone3",0,0,NA
"E3","V3SPL153",14110,"zone4",0,0,NA
"E3","V3SPL153",14110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",15101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",15101,"zone2",0,0,NA
"E3","V3SPL153",15101,"zone3",0,0,NA
"E3","V3SPL153",15101,"zone4",0,0,NA
"E3","V3SPL153",15101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",15102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",15102,"zone2",0,0,NA
"E3","V3SPL153",15102,"zone3",0,0,NA
"E3","V3SPL153",15102,"zone4",0,0,NA
"E3","V3SPL153",15102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",15103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",15103,"zone2",0,0,NA
"E3","V3SPL153",15103,"zone3",0,0,NA
"E3","V3SPL153",15103,"zone4",0,0,NA
"E3","V3SPL153",15103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",15104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",15104,"zone2",0,0,NA
"E3","V3SPL153",15104,"zone3",0,0,NA
"E3","V3SPL153",15104,"zone4",0,0,NA
"E3","V3SPL153",15104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",15105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",15105,"zone2",0,0,NA
"E3","V3SPL153",15105,"zone3",0,0,NA
"E3","V3SPL153",15105,"zone4",0,0,NA
"E3","V3SPL153",15105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",15106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",15106,"zone2",0,0,NA
"E3","V3SPL153",15106,"zone3",0,0,NA
"E3","V3SPL153",15106,"zone4",0,0,NA
"E3","V3SPL153",15106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",15107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",15107,"zone2",0,0,NA
"E3","V3SPL153",15107,"zone3",0,0,NA
"E3","V3SPL153",15107,"zone4",0,0,NA
"E3","V3SPL153",15107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",15108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",15108,"zone2",0,0,NA
"E3","V3SPL153",15108,"zone3",0,0,NA
"E3","V3SPL153",15108,"zone4",0,0,NA
"E3","V3SPL153",15108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",15109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",15109,"zone2",0,0,NA
"E3","V3SPL153",15109,"zone3",0,0,NA
"E3","V3SPL153",15109,"zone4",0,0,NA
"E3","V3SPL153",15109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",15110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",15110,"zone2",0,0,NA
"E3","V3SPL153",15110,"zone3",0,0,NA
"E3","V3SPL153",15110,"zone4",0,0,NA
"E3","V3SPL153",15110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",16101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",16101,"zone2",0,0,NA
"E3","V3SPL153",16101,"zone3",0,0,NA
"E3","V3SPL153",16101,"zone4",0,0,NA
"E3","V3SPL153",16101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",16102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",16102,"zone2",0,0,NA
"E3","V3SPL153",16102,"zone3",0,0,NA
"E3","V3SPL153",16102,"zone4",0,0,NA
"E3","V3SPL153",16102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",16103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",16103,"zone2",0,0,NA
"E3","V3SPL153",16103,"zone3",0,0,NA
"E3","V3SPL153",16103,"zone4",0,0,NA
"E3","V3SPL153",16103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",16104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",16104,"zone2",0,0,NA
"E3","V3SPL153",16104,"zone3",0,0,NA
"E3","V3SPL153",16104,"zone4",0,0,NA
"E3","V3SPL153",16104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",16105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",16105,"zone2",0,0,NA
"E3","V3SPL153",16105,"zone3",0,0,NA
"E3","V3SPL153",16105,"zone4",0,0,NA
"E3","V3SPL153",16105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",16106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",16106,"zone2",0,0,NA
"E3","V3SPL153",16106,"zone3",0,0,NA
"E3","V3SPL153",16106,"zone4",0,0,NA
"E3","V3SPL153",16106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",16107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",16107,"zone2",0,0,NA
"E3","V3SPL153",16107,"zone3",0,0,NA
"E3","V3SPL153",16107,"zone4",0,0,NA
"E3","V3SPL153",16107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",16108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",16108,"zone2",0,0,NA
"E3","V3SPL153",16108,"zone3",0,0,NA
"E3","V3SPL153",16108,"zone4",0,0,NA
"E3","V3SPL153",16108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",16109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",16109,"zone2",0,0,NA
"E3","V3SPL153",16109,"zone3",0,0,NA
"E3","V3SPL153",16109,"zone4",0,0,NA
"E3","V3SPL153",16109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",16110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",16110,"zone2",0,0,NA
"E3","V3SPL153",16110,"zone3",0,0,NA
"E3","V3SPL153",16110,"zone4",0,0,NA
"E3","V3SPL153",16110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",17101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",17101,"zone2",0,0,NA
"E3","V3SPL153",17101,"zone3",0,0,NA
"E3","V3SPL153",17101,"zone4",0,0,NA
"E3","V3SPL153",17101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",17102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",17102,"zone2",0,0,NA
"E3","V3SPL153",17102,"zone3",0,0,NA
"E3","V3SPL153",17102,"zone4",0,0,NA
"E3","V3SPL153",17102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",17103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",17103,"zone2",0,0,NA
"E3","V3SPL153",17103,"zone3",0,0,NA
"E3","V3SPL153",17103,"zone4",0,0,NA
"E3","V3SPL153",17103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",17104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",17104,"zone2",0,0,NA
"E3","V3SPL153",17104,"zone3",0,0,NA
"E3","V3SPL153",17104,"zone4",0,0,NA
"E3","V3SPL153",17104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",17105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",17105,"zone2",0,0,NA
"E3","V3SPL153",17105,"zone3",0,0,NA
"E3","V3SPL153",17105,"zone4",0,0,NA
"E3","V3SPL153",17105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",17106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",17106,"zone2",0,0,NA
"E3","V3SPL153",17106,"zone3",0,0,NA
"E3","V3SPL153",17106,"zone4",0,0,NA
"E3","V3SPL153",17106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",17107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",17107,"zone2",0,0,NA
"E3","V3SPL153",17107,"zone3",0,0,NA
"E3","V3SPL153",17107,"zone4",0,0,NA
"E3","V3SPL153",17107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",17108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",17108,"zone2",0,0,NA
"E3","V3SPL153",17108,"zone3",0,0,NA
"E3","V3SPL153",17108,"zone4",0,0,NA
"E3","V3SPL153",17108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",17109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",17109,"zone2",0,0,NA
"E3","V3SPL153",17109,"zone3",0,0,NA
"E3","V3SPL153",17109,"zone4",0,0,NA
"E3","V3SPL153",17109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",17110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",17110,"zone2",0,0,NA
"E3","V3SPL153",17110,"zone3",0,0,NA
"E3","V3SPL153",17110,"zone4",0,0,NA
"E3","V3SPL153",17110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",18101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",18101,"zone2",0,0,NA
"E3","V3SPL153",18101,"zone3",0,0,NA
"E3","V3SPL153",18101,"zone4",0,0,NA
"E3","V3SPL153",18101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",18102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",18102,"zone2",0,0,NA
"E3","V3SPL153",18102,"zone3",0,0,NA
"E3","V3SPL153",18102,"zone4",0,0,NA
"E3","V3SPL153",18102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",18103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",18103,"zone2",0,0,NA
"E3","V3SPL153",18103,"zone3",0,0,NA
"E3","V3SPL153",18103,"zone4",0,0,NA
"E3","V3SPL153",18103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",18104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",18104,"zone2",0,0,NA
"E3","V3SPL153",18104,"zone3",0,0,NA
"E3","V3SPL153",18104,"zone4",0,0,NA
"E3","V3SPL153",18104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",18105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",18105,"zone2",0,0,NA
"E3","V3SPL153",18105,"zone3",0,0,NA
"E3","V3SPL153",18105,"zone4",0,0,NA
"E3","V3SPL153",18105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",18106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",18106,"zone2",0,0,NA
"E3","V3SPL153",18106,"zone3",0,0,NA
"E3","V3SPL153",18106,"zone4",0,0,NA
"E3","V3SPL153",18106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",18107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",18107,"zone2",0,0,NA
"E3","V3SPL153",18107,"zone3",0,0,NA
"E3","V3SPL153",18107,"zone4",0,0,NA
"E3","V3SPL153",18107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",18108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",18108,"zone2",0,0,NA
"E3","V3SPL153",18108,"zone3",0,0,NA
"E3","V3SPL153",18108,"zone4",0,0,NA
"E3","V3SPL153",18108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",18109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",18109,"zone2",0,0,NA
"E3","V3SPL153",18109,"zone3",0,0,NA
"E3","V3SPL153",18109,"zone4",0,0,NA
"E3","V3SPL153",18109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",18110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",18110,"zone2",0,0,NA
"E3","V3SPL153",18110,"zone3",0,0,NA
"E3","V3SPL153",18110,"zone4",0,0,NA
"E3","V3SPL153",18110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",19101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",19101,"zone2",0,0,NA
"E3","V3SPL153",19101,"zone3",0,0,NA
"E3","V3SPL153",19101,"zone4",0,0,NA
"E3","V3SPL153",19101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",19102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",19102,"zone2",0,0,NA
"E3","V3SPL153",19102,"zone3",0,0,NA
"E3","V3SPL153",19102,"zone4",0,0,NA
"E3","V3SPL153",19102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",19103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",19103,"zone2",0,0,NA
"E3","V3SPL153",19103,"zone3",0,0,NA
"E3","V3SPL153",19103,"zone4",0,0,NA
"E3","V3SPL153",19103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",19104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",19104,"zone2",0,0,NA
"E3","V3SPL153",19104,"zone3",0,0,NA
"E3","V3SPL153",19104,"zone4",0,0,NA
"E3","V3SPL153",19104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",19105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",19105,"zone2",0,0,NA
"E3","V3SPL153",19105,"zone3",0,0,NA
"E3","V3SPL153",19105,"zone4",0,0,NA
"E3","V3SPL153",19105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",19106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",19106,"zone2",0,0,NA
"E3","V3SPL153",19106,"zone3",0,0,NA
"E3","V3SPL153",19106,"zone4",0,0,NA
"E3","V3SPL153",19106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",19107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",19107,"zone2",0,0,NA
"E3","V3SPL153",19107,"zone3",0,0,NA
"E3","V3SPL153",19107,"zone4",0,0,NA
"E3","V3SPL153",19107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",19108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",19108,"zone2",0,0,NA
"E3","V3SPL153",19108,"zone3",0,0,NA
"E3","V3SPL153",19108,"zone4",0,0,NA
"E3","V3SPL153",19108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",19109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",19109,"zone2",0,0,NA
"E3","V3SPL153",19109,"zone3",0,0,NA
"E3","V3SPL153",19109,"zone4",0,0,NA
"E3","V3SPL153",19109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",19110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",19110,"zone2",0,0,NA
"E3","V3SPL153",19110,"zone3",0,0,NA
"E3","V3SPL153",19110,"zone4",0,0,NA
"E3","V3SPL153",19110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",20101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",20101,"zone2",0,0,NA
"E3","V3SPL153",20101,"zone3",0,0,NA
"E3","V3SPL153",20101,"zone4",0,0,NA
"E3","V3SPL153",20101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",20102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",20102,"zone2",0,0,NA
"E3","V3SPL153",20102,"zone3",0,0,NA
"E3","V3SPL153",20102,"zone4",0,0,NA
"E3","V3SPL153",20102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",20103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",20103,"zone2",0,0,NA
"E3","V3SPL153",20103,"zone3",0,0,NA
"E3","V3SPL153",20103,"zone4",0,0,NA
"E3","V3SPL153",20103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",20104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",20104,"zone2",0,0,NA
"E3","V3SPL153",20104,"zone3",0,0,NA
"E3","V3SPL153",20104,"zone4",0,0,NA
"E3","V3SPL153",20104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",20105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",20105,"zone2",0,0,NA
"E3","V3SPL153",20105,"zone3",0,0,NA
"E3","V3SPL153",20105,"zone4",0,0,NA
"E3","V3SPL153",20105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",20106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",20106,"zone2",0,0,NA
"E3","V3SPL153",20106,"zone3",0,0,NA
"E3","V3SPL153",20106,"zone4",0,0,NA
"E3","V3SPL153",20106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",20107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",20107,"zone2",0,0,NA
"E3","V3SPL153",20107,"zone3",0,0,NA
"E3","V3SPL153",20107,"zone4",0,0,NA
"E3","V3SPL153",20107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",20108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",20108,"zone2",0,0,NA
"E3","V3SPL153",20108,"zone3",0,0,NA
"E3","V3SPL153",20108,"zone4",0,0,NA
"E3","V3SPL153",20108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",20109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",20109,"zone2",0,0,NA
"E3","V3SPL153",20109,"zone3",0,0,NA
"E3","V3SPL153",20109,"zone4",0,0,NA
"E3","V3SPL153",20109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",20110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",20110,"zone2",0,0,NA
"E3","V3SPL153",20110,"zone3",0,0,NA
"E3","V3SPL153",20110,"zone4",0,0,NA
"E3","V3SPL153",20110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",21101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",21101,"zone2",0,0,NA
"E3","V3SPL153",21101,"zone3",0,0,NA
"E3","V3SPL153",21101,"zone4",0,0,NA
"E3","V3SPL153",21101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",21102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",21102,"zone2",0,0,NA
"E3","V3SPL153",21102,"zone3",0,0,NA
"E3","V3SPL153",21102,"zone4",0,0,NA
"E3","V3SPL153",21102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",21103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",21103,"zone2",0,0,NA
"E3","V3SPL153",21103,"zone3",0,0,NA
"E3","V3SPL153",21103,"zone4",0,0,NA
"E3","V3SPL153",21103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",21104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",21104,"zone2",0,0,NA
"E3","V3SPL153",21104,"zone3",0,0,NA
"E3","V3SPL153",21104,"zone4",0,0,NA
"E3","V3SPL153",21104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",21105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",21105,"zone2",0,0,NA
"E3","V3SPL153",21105,"zone3",0,0,NA
"E3","V3SPL153",21105,"zone4",0,0,NA
"E3","V3SPL153",21105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",21106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",21106,"zone2",0,0,NA
"E3","V3SPL153",21106,"zone3",0,0,NA
"E3","V3SPL153",21106,"zone4",0,0,NA
"E3","V3SPL153",21106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",21107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",21107,"zone2",0,0,NA
"E3","V3SPL153",21107,"zone3",0,0,NA
"E3","V3SPL153",21107,"zone4",0,0,NA
"E3","V3SPL153",21107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",21108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",21108,"zone2",0,0,NA
"E3","V3SPL153",21108,"zone3",0,0,NA
"E3","V3SPL153",21108,"zone4",0,0,NA
"E3","V3SPL153",21108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",21109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",21109,"zone2",0,0,NA
"E3","V3SPL153",21109,"zone3",0,0,NA
"E3","V3SPL153",21109,"zone4",0,0,NA
"E3","V3SPL153",21109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",21110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",21110,"zone2",0,0,NA
"E3","V3SPL153",21110,"zone3",0,0,NA
"E3","V3SPL153",21110,"zone4",0,0,NA
"E3","V3SPL153",21110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",22101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",22101,"zone2",0,0,NA
"E3","V3SPL153",22101,"zone3",0,0,NA
"E3","V3SPL153",22101,"zone4",0,0,NA
"E3","V3SPL153",22101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",22102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",22102,"zone2",0,0,NA
"E3","V3SPL153",22102,"zone3",0,0,NA
"E3","V3SPL153",22102,"zone4",0,0,NA
"E3","V3SPL153",22102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",22103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",22103,"zone2",0,0,NA
"E3","V3SPL153",22103,"zone3",0,0,NA
"E3","V3SPL153",22103,"zone4",0,0,NA
"E3","V3SPL153",22103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",22104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",22104,"zone2",0,0,NA
"E3","V3SPL153",22104,"zone3",0,0,NA
"E3","V3SPL153",22104,"zone4",0,0,NA
