"experiment_id","scenario","run_seed","correct_settlers_from_positions","mean_nearest_neighbor_cm","tank_area_cm2","expected_nn_random_cm","clarke_evans_r","correct_settlers","total_settlers","correct_settlement_rate","actual_agents"
"E1","V1C",2106,220,0.127301575542332,225,0.505649896847432,0.251758333851183,220,233,0.88,250
"E1","V1C",2106,220,0.127301575542332,225,0.505649896847432,0.251758333851183,220,233,0.88,250
"E1","V1C",2106,220,0.127301575542332,225,0.505649896847432,0.251758333851183,220,233,0.88,250
"E1","V1C",2106,220,0.127301575542332,225,0.505649896847432,0.251758333851183,220,233,0.88,250
"E1","V1C",2107,214,0.103475571899339,225,0.512689445268497,0.201828948994938,214,226,0.856,250
"E1","V1C",2107,214,0.103475571899339,225,0.512689445268497,0.201828948994938,214,226,0.856,250
"E1","V1C",2107,214,0.103475571899339,225,0.512689445268497,0.201828948994938,214,226,0.856,250
"E1","V1C",2107,214,0.103475571899339,225,0.512689445268497,0.201828948994938,214,226,0.856,250
"E1","V1C",2108,214,0.110277744116372,225,0.512689445268497,0.215096575781113,214,229,0.856,250
"E1","V1C",2108,214,0.110277744116372,225,0.512689445268497,0.215096575781113,214,229,0.856,250
"E1","V1C",2108,214,0.110277744116372,225,0.512689445268497,0.215096575781113,214,229,0.856,250
"E1","V1C",2108,214,0.110277744116372,225,0.512689445268497,0.215096575781113,214,229,0.856,250
"E1","V1C",2109,216,0.121490337835153,225,0.510310363079829,0.238071469099577,216,235,0.864,250
"E1","V1C",2109,216,0.121490337835153,225,0.510310363079829,0.238071469099577,216,235,0.864,250
"E1","V1C",2109,216,0.121490337835153,225,0.510310363079829,0.238071469099577,216,235,0.864,250
"E1","V1C",2109,216,0.121490337835153,225,0.510310363079829,0.238071469099577,216,235,0.864,250
"E1","V1C",2110,215,0.107562584983607,225,0.511495754602855,0.210290279079877,215,228,0.86,250
"E1","V1C",2110,215,0.107562584983607,225,0.511495754602855,0.210290279079877,215,228,0.86,250
"E1","V1C",2110,215,0.107562584983607,225,0.511495754602855,0.210290279079877,215,228,0.86,250
"E1","V1C",2110,215,0.107562584983607,225,0.511495754602855,0.210290279079877,215,228,0.86,250
"E1","V1C",3101,183,0.134243818138554,225,0.55441595321593,0.242135561503711,183,207,0.732,250
"E1","V1C",3101,183,0.134243818138554,225,0.55441595321593,0.242135561503711,180,208,0.72,250
"E1","V1C",3101,183,0.134243818138554,225,0.55441595321593,0.242135561503711,183,207,0.732,250
"E1","V1C",3101,183,0.134243818138554,225,0.55441595321593,0.242135561503711,183,207,0.732,250
"E1","V1C",3101,183,0.134243818138554,225,0.55441595321593,0.242135561503711,180,208,0.72,250
"E1","V1C",3101,183,0.134243818138554,225,0.55441595321593,0.242135561503711,183,207,0.732,250
"E1","V1C",3101,183,0.134243818138554,225,0.55441595321593,0.242135561503711,183,207,0.732,250
"E1","V1C",3101,183,0.134243818138554,225,0.55441595321593,0.242135561503711,180,208,0.72,250
"E1","V1C",3101,183,0.134243818138554,225,0.55441595321593,0.242135561503711,183,207,0.732,250
"E1","V1C",3102,181,0.136288796353235,225,0.557470609685375,0.244477097061949,181,211,0.724,250
"E1","V1C",3102,181,0.136288796353235,225,0.557470609685375,0.244477097061949,181,211,0.724,250
"E1","V1C",3102,181,0.136288796353235,225,0.557470609685375,0.244477097061949,181,211,0.724,250
"E1","V1C",3102,181,0.136288796353235,225,0.557470609685375,0.244477097061949,181,211,0.724,250
"E1","V1C",3103,166,0.155734932628447,225,0.58211289427975,0.26753389962464,166,207,0.664,250
"E1","V1C",3103,166,0.155734932628447,225,0.58211289427975,0.26753389962464,166,207,0.664,250
"E1","V1C",3103,166,0.155734932628447,225,0.58211289427975,0.26753389962464,166,207,0.664,250
"E1","V1C",3103,166,0.155734932628447,225,0.58211289427975,0.26753389962464,166,207,0.664,250
"E1","V1C",3104,190,0.129529692299378,225,0.544107187582509,0.238059145799716,190,207,0.76,250
"E1","V1C",3104,190,0.129529692299378,225,0.544107187582509,0.238059145799716,190,207,0.76,250
"E1","V1C",3104,190,0.129529692299378,225,0.544107187582509,0.238059145799716,190,207,0.76,250
"E1","V1C",3104,190,0.129529692299378,225,0.544107187582509,0.238059145799716,190,207,0.76,250
"E1","V1C",3105,160,0.131380524925338,225,0.592927061281571,0.221579572774715,160,204,0.64,250
"E1","V1C",3105,160,0.131380524925338,225,0.592927061281571,0.221579572774715,160,204,0.64,250
"E1","V1C",3105,160,0.131380524925338,225,0.592927061281571,0.221579572774715,160,204,0.64,250
"E1","V1C",3105,160,0.131380524925338,225,0.592927061281571,0.221579572774715,160,204,0.64,250
"E1","V1C",3106,182,0.157129946243916,225,0.555936987495826,0.28263984908019,182,208,0.728,250
"E1","V1C",3106,182,0.157129946243916,225,0.555936987495826,0.28263984908019,182,208,0.728,250
"E1","V1C",3106,182,0.157129946243916,225,0.555936987495826,0.28263984908019,182,208,0.728,250
"E1","V1C",3106,182,0.157129946243916,225,0.555936987495826,0.28263984908019,182,208,0.728,250
"E1","V1C",3107,185,0.131855126206849,225,0.551410966570356,0.239123148070406,185,208,0.74,250
"E1","V1C",3107,185,0.131855126206849,225,0.551410966570356,0.239123148070406,185,208,0.74,250
"E1","V1C",3107,185,0.131855126206849,225,0.551410966570356,0.239123148070406,185,208,0.74,250
"E1","V1C",3107,185,0.131855126206849,225,0.551410966570356,0.239123148070406,185,208,0.74,250
"E1","V1C",3108,188,0.135991682344874,225,0.546993718117105,0.248616534049044,188,207,0.752,250
"E1","V1C",3108,188,0.135991682344874,225,0.546993718117105,0.248616534049044,188,207,0.752,250
"E1","V1C",3108,188,0.135991682344874,225,0.546993718117105,0.248616534049044,188,207,0.752,250
"E1","V1C",3108,188,0.135991682344874,225,0.546993718117105,0.248616534049044,188,207,0.752,250
"E1","V1C",3109,175,0.149372784894341,225,0.566946709513841,0.263468827647714,175,208,0.7,250
"E1","V1C",3109,175,0.149372784894341,225,0.566946709513841,0.263468827647714,175,208,0.7,250
"E1","V1C",3109,175,0.149372784894341,225,0.566946709513841,0.263468827647714,175,208,0.7,250
"E1","V1C",3109,175,0.149372784894341,225,0.566946709513841,0.263468827647714,175,208,0.7,250
"E1","V1C",3110,177,0.139675866437729,225,0.563734521002122,0.247768872109223,177,194,0.708,250
"E1","V1C",3110,177,0.139675866437729,225,0.563734521002122,0.247768872109223,177,194,0.708,250
"E1","V1C",3110,177,0.139675866437729,225,0.563734521002122,0.247768872109223,177,194,0.708,250
"E1","V1C",3110,177,0.139675866437729,225,0.563734521002122,0.247768872109223,177,194,0.708,250
"E1","V1C",4101,222,0.117865433741844,225,0.503367041410518,0.234154054686547,222,237,0.888,250
"E1","V1C",4101,222,0.117865433741844,225,0.503367041410518,0.234154054686547,222,238,0.888,250
"E1","V1C",4101,222,0.117865433741844,225,0.503367041410518,0.234154054686547,222,237,0.888,250
"E1","V1C",4101,222,0.117865433741844,225,0.503367041410518,0.234154054686547,222,237,0.888,250
"E1","V1C",4101,222,0.117865433741844,225,0.503367041410518,0.234154054686547,222,238,0.888,250
"E1","V1C",4101,222,0.117865433741844,225,0.503367041410518,0.234154054686547,222,237,0.888,250
"E1","V1C",4101,222,0.117865433741844,225,0.503367041410518,0.234154054686547,222,237,0.888,250
"E1","V1C",4101,222,0.117865433741844,225,0.503367041410518,0.234154054686547,222,238,0.888,250
"E1","V1C",4101,222,0.117865433741844,225,0.503367041410518,0.234154054686547,222,237,0.888,250
"E1","V1C",4102,204,0.12070019997274,225,0.525105031510504,0.229859157177636,204,213,0.816,250
"E1","V1C",4102,204,0.12070019997274,225,0.525105031510504,0.229859157177636,204,213,0.816,250
"E1","V1C",4102,204,0.12070019997274,225,0.525105031510504,0.229859157177636,204,213,0.816,250
"E1","V1C",4102,204,0.12070019997274,225,0.525105031510504,0.229859157177636,204,213,0.816,250
"E1","V1C",4103,176,0.13199551098787,225,0.565333771083307,0.233482444777599,176,190,0.704,250
"E1","V1C",4103,176,0.13199551098787,225,0.565333771083307,0.233482444777599,176,190,0.704,250
"E1","V1C",4103,176,0.13199551098787,225,0.565333771083307,0.233482444777599,176,190,0.704,250
"E1","V1C",4103,176,0.13199551098787,225,0.565333771083307,0.233482444777599,176,190,0.704,250
"E1","V1C",4104,192,0.129415494989642,225,0.541265877365274,0.239097826782651,192,198,0.768,250
"E1","V1C",4104,192,0.129415494989642,225,0.541265877365274,0.239097826782651,192,198,0.768,250
"E1","V1C",4104,192,0.129415494989642,225,0.541265877365274,0.239097826782651,192,198,0.768,250
"E1","V1C",4104,192,0.129415494989642,225,0.541265877365274,0.239097826782651,192,198,0.768,250
"E1","V1C",4105,183,0.103304733015944,225,0.55441595321593,0.186330736727031,183,206,0.732,250
"E1","V1C",4105,183,0.103304733015944,225,0.55441595321593,0.186330736727031,183,206,0.732,250
"E1","V1C",4105,183,0.103304733015944,225,0.55441595321593,0.186330736727031,183,206,0.732,250
"E1","V1C",4105,183,0.103304733015944,225,0.55441595321593,0.186330736727031,183,206,0.732,250
"E1","V1C",4106,184,0.131088731997602,225,0.552907335580864,0.237089876660589,184,194,0.736,250
"E1","V1C",4106,184,0.131088731997602,225,0.552907335580864,0.237089876660589,184,194,0.736,250
"E1","V1C",4106,184,0.131088731997602,225,0.552907335580864,0.237089876660589,184,194,0.736,250
"E1","V1C",4106,184,0.131088731997602,225,0.552907335580864,0.237089876660589,184,194,0.736,250
"E1","V1C",4107,203,0.110668084687075,225,0.526396804757697,0.210236999326042,203,213,0.812,250
"E1","V1C",4107,203,0.110668084687075,225,0.526396804757697,0.210236999326042,203,213,0.812,250
"E1","V1C",4107,203,0.110668084687075,225,0.526396804757697,0.210236999326042,203,213,0.812,250
"E1","V1C",4107,203,0.110668084687075,225,0.526396804757697,0.210236999326042,203,213,0.812,250
"E1","V1C",4108,190,0.118150315056047,225,0.544107187582509,0.21714529370765,190,198,0.76,250
"E1","V1C",4108,190,0.118150315056047,225,0.544107187582509,0.21714529370765,190,198,0.76,250
"E1","V1C",4108,190,0.118150315056047,225,0.544107187582509,0.21714529370765,190,198,0.76,250
"E1","V1C",4108,190,0.118150315056047,225,0.544107187582509,0.21714529370765,190,198,0.76,250
"E1","V1C",4109,193,0.123517412612123,225,0.539861813061521,0.228794498191423,193,201,0.772,250
"E1","V1C",4109,193,0.123517412612123,225,0.539861813061521,0.228794498191423,193,201,0.772,250
"E1","V1C",4109,193,0.123517412612123,225,0.539861813061521,0.228794498191423,193,201,0.772,250
"E1","V1C",4109,193,0.123517412612123,225,0.539861813061521,0.228794498191423,193,201,0.772,250
"E1","V1C",4110,169,0.133313427302041,225,0.576923076923077,0.231076607323537,169,174,0.676,250
"E1","V1C",4110,169,0.133313427302041,225,0.576923076923077,0.231076607323537,169,174,0.676,250
"E1","V1C",4110,169,0.133313427302041,225,0.576923076923077,0.231076607323537,169,174,0.676,250
"E1","V1C",4110,169,0.133313427302041,225,0.576923076923077,0.231076607323537,169,174,0.676,250
"E1","V1C",5101,178,0.11814558216821,225,0.562148766746896,0.210167822393186,178,217,0.712,250
"E1","V1C",5101,178,0.11814558216821,225,0.562148766746896,0.210167822393186,186,217,0.744,250
"E1","V1C",5101,178,0.11814558216821,225,0.562148766746896,0.210167822393186,178,217,0.712,250
"E1","V1C",5101,178,0.11814558216821,225,0.562148766746896,0.210167822393186,178,217,0.712,250
"E1","V1C",5101,178,0.11814558216821,225,0.562148766746896,0.210167822393186,186,217,0.744,250
"E1","V1C",5101,178,0.11814558216821,225,0.562148766746896,0.210167822393186,178,217,0.712,250
"E1","V1C",5101,178,0.11814558216821,225,0.562148766746896,0.210167822393186,178,217,0.712,250
"E1","V1C",5101,178,0.11814558216821,225,0.562148766746896,0.210167822393186,186,217,0.744,250
"E1","V1C",5101,178,0.11814558216821,225,0.562148766746896,0.210167822393186,178,217,0.712,250
"E1","V1C",5102,172,0.132490272353367,225,0.571869638747267,0.231679150940062,172,220,0.688,250
"E1","V1C",5102,172,0.132490272353367,225,0.571869638747267,0.231679150940062,172,220,0.688,250
"E1","V1C",5102,172,0.132490272353367,225,0.571869638747267,0.231679150940062,172,220,0.688,250
"E1","V1C",5102,172,0.132490272353367,225,0.571869638747267,0.231679150940062,172,220,0.688,250
"E1","V1C",5103,159,0.123493643697798,225,0.594788689288608,0.207626079516578,159,218,0.636,250
"E1","V1C",5103,159,0.123493643697798,225,0.594788689288608,0.207626079516578,159,218,0.636,250
"E1","V1C",5103,159,0.123493643697798,225,0.594788689288608,0.207626079516578,159,218,0.636,250
"E1","V1C",5103,159,0.123493643697798,225,0.594788689288608,0.207626079516578,159,218,0.636,250
"E1","V1C",5104,202,0.11530578221312,225,0.527698158547719,0.218507077095842,202,217,0.808,250
"E1","V1C",5104,202,0.11530578221312,225,0.527698158547719,0.218507077095842,202,217,0.808,250
"E1","V1C",5104,202,0.11530578221312,225,0.527698158547719,0.218507077095842,202,217,0.808,250
"E1","V1C",5104,202,0.11530578221312,225,0.527698158547719,0.218507077095842,202,217,0.808,250
"E1","V1C",5105,154,0.0917595290688206,225,0.604367223019035,0.151827441287183,154,213,0.616,250
"E1","V1C",5105,154,0.0917595290688206,225,0.604367223019035,0.151827441287183,154,213,0.616,250
"E1","V1C",5105,154,0.0917595290688206,225,0.604367223019035,0.151827441287183,154,213,0.616,250
"E1","V1C",5105,154,0.0917595290688206,225,0.604367223019035,0.151827441287183,154,213,0.616,250
"E1","V1C",5106,186,0.116463998929777,225,0.549926681330075,0.211780957141582,186,222,0.744,250
"E1","V1C",5106,186,0.116463998929777,225,0.549926681330075,0.211780957141582,186,222,0.744,250
"E1","V1C",5106,186,0.116463998929777,225,0.549926681330075,0.211780957141582,186,222,0.744,250
"E1","V1C",5106,186,0.116463998929777,225,0.549926681330075,0.211780957141582,186,222,0.744,250
"E1","V1C",5107,188,0.104665521679463,225,0.546993718117105,0.191346844054717,188,216,0.752,250
"E1","V1C",5107,188,0.104665521679463,225,0.546993718117105,0.191346844054717,188,216,0.752,250
"E1","V1C",5107,188,0.104665521679463,225,0.546993718117105,0.191346844054717,188,216,0.752,250
"E1","V1C",5107,188,0.104665521679463,225,0.546993718117105,0.191346844054717,188,216,0.752,250
"E1","V1C",5108,191,0.12747999686184,225,0.542680953969316,0.234907814489189,191,219,0.764,250
"E1","V1C",5108,191,0.12747999686184,225,0.542680953969316,0.234907814489189,191,219,0.764,250
"E1","V1C",5108,191,0.12747999686184,225,0.542680953969316,0.234907814489189,191,219,0.764,250
"E1","V1C",5108,191,0.12747999686184,225,0.542680953969316,0.234907814489189,191,219,0.764,250
"E1","V1C",5109,184,0.123403264782469,225,0.552907335580864,0.22318977673325,184,219,0.736,250
"E1","V1C",5109,184,0.123403264782469,225,0.552907335580864,0.22318977673325,184,219,0.736,250
"E1","V1C",5109,184,0.123403264782469,225,0.552907335580864,0.22318977673325,184,219,0.736,250
"E1","V1C",5109,184,0.123403264782469,225,0.552907335580864,0.22318977673325,184,219,0.736,250
"E1","V1C",5110,166,0.120729204636507,225,0.58211289427975,0.207398265564767,166,186,0.664,250
"E1","V1C",5110,166,0.120729204636507,225,0.58211289427975,0.207398265564767,166,186,0.664,250
"E1","V1C",5110,166,0.120729204636507,225,0.58211289427975,0.207398265564767,166,186,0.664,250
"E1","V1C",5110,166,0.120729204636507,225,0.58211289427975,0.207398265564767,166,186,0.664,250
"E1","V1C",6101,216,0.109120973626039,225,0.510310363079829,0.213832564495597,216,230,0.864,250
"E1","V1C",6101,216,0.109120973626039,225,0.510310363079829,0.213832564495597,214,230,0.856,250
"E1","V1C",6101,216,0.109120973626039,225,0.510310363079829,0.213832564495597,216,230,0.864,250
"E1","V1C",6101,216,0.109120973626039,225,0.510310363079829,0.213832564495597,216,230,0.864,250
"E1","V1C",6101,216,0.109120973626039,225,0.510310363079829,0.213832564495597,214,230,0.856,250
"E1","V1C",6101,216,0.109120973626039,225,0.510310363079829,0.213832564495597,216,230,0.864,250
"E1","V1C",6101,216,0.109120973626039,225,0.510310363079829,0.213832564495597,216,230,0.864,250
"E1","V1C",6101,216,0.109120973626039,225,0.510310363079829,0.213832564495597,214,230,0.856,250
"E1","V1C",6101,216,0.109120973626039,225,0.510310363079829,0.213832564495597,216,230,0.864,250
"E1","V1C",6102,218,0.116297904232624,225,0.507964096108947,0.228949063769421,218,230,0.872,250
"E1","V1C",6102,218,0.116297904232624,225,0.507964096108947,0.228949063769421,218,230,0.872,250
"E1","V1C",6102,218,0.116297904232624,225,0.507964096108947,0.228949063769421,218,230,0.872,250
"E1","V1C",6102,218,0.116297904232624,225,0.507964096108947,0.228949063769421,218,230,0.872,250
"E1","V1C",6103,206,0.116486645579346,225,0.522549760718713,0.22291971853385,206,224,0.824,250
"E1","V1C",6103,206,0.116486645579346,225,0.522549760718713,0.22291971853385,206,224,0.824,250
"E1","V1C",6103,206,0.116486645579346,225,0.522549760718713,0.22291971853385,206,224,0.824,250
"E1","V1C",6103,206,0.116486645579346,225,0.522549760718713,0.22291971853385,206,224,0.824,250
"E1","V1C",6104,213,0.112396056490665,225,0.513891532370649,0.218715525379777,213,221,0.852,250
"E1","V1C",6104,213,0.112396056490665,225,0.513891532370649,0.218715525379777,213,221,0.852,250
"E1","V1C",6104,213,0.112396056490665,225,0.513891532370649,0.218715525379777,213,221,0.852,250
"E1","V1C",6104,213,0.112396056490665,225,0.513891532370649,0.218715525379777,213,221,0.852,250
"E1","V1C",6105,204,0.0946100958274072,225,0.525105031510504,0.180173660791736,204,219,0.816,250
"E1","V1C",6105,204,0.0946100958274072,225,0.525105031510504,0.180173660791736,204,219,0.816,250
"E1","V1C",6105,204,0.0946100958274072,225,0.525105031510504,0.180173660791736,204,219,0.816,250
"E1","V1C",6105,204,0.0946100958274072,225,0.525105031510504,0.180173660791736,204,219,0.816,250
"E1","V1C",6106,218,0.121979741282014,225,0.507964096108947,0.240134572928266,218,233,0.872,250
"E1","V1C",6106,218,0.121979741282014,225,0.507964096108947,0.240134572928266,218,233,0.872,250
"E1","V1C",6106,218,0.121979741282014,225,0.507964096108947,0.240134572928266,218,233,0.872,250
"E1","V1C",6106,218,0.121979741282014,225,0.507964096108947,0.240134572928266,218,233,0.872,250
"E1","V1C",6107,208,0.0956248416754152,225,0.520031433961152,0.183882810596712,208,221,0.832,250
"E1","V1C",6107,208,0.0956248416754152,225,0.520031433961152,0.183882810596712,208,221,0.832,250
"E1","V1C",6107,208,0.0956248416754152,225,0.520031433961152,0.183882810596712,208,221,0.832,250
"E1","V1C",6107,208,0.0956248416754152,225,0.520031433961152,0.183882810596712,208,221,0.832,250
"E1","V1C",6108,209,0.121833268412166,225,0.518785847899556,0.234843083914954,209,229,0.836,250
"E1","V1C",6108,209,0.121833268412166,225,0.518785847899556,0.234843083914954,209,229,0.836,250
"E1","V1C",6108,209,0.121833268412166,225,0.518785847899556,0.234843083914954,209,229,0.836,250
"E1","V1C",6108,209,0.121833268412166,225,0.518785847899556,0.234843083914954,209,229,0.836,250
"E1","V1C",6109,214,0.114408082859382,225,0.512689445268497,0.223152795352489,214,231,0.856,250
"E1","V1C",6109,214,0.114408082859382,225,0.512689445268497,0.223152795352489,214,231,0.856,250
"E1","V1C",6109,214,0.114408082859382,225,0.512689445268497,0.223152795352489,214,231,0.856,250
"E1","V1C",6109,214,0.114408082859382,225,0.512689445268497,0.223152795352489,214,231,0.856,250
"E1","V1C",6110,216,0.106503608713338,225,0.510310363079829,0.208703597690172,216,224,0.864,250
"E1","V1C",6110,216,0.106503608713338,225,0.510310363079829,0.208703597690172,216,224,0.864,250
"E1","V1C",6110,216,0.106503608713338,225,0.510310363079829,0.208703597690172,216,224,0.864,250
"E1","V1C",6110,216,0.106503608713338,225,0.510310363079829,0.208703597690172,216,224,0.864,250
"E1","V1C",7101,140,0.146767232450195,225,0.633865691046387,0.231543108458688,140,193,0.56,250
"E1","V1C",7101,140,0.146767232450195,225,0.633865691046387,0.231543108458688,139,190,0.556,250
"E1","V1C",7101,140,0.146767232450195,225,0.633865691046387,0.231543108458688,140,193,0.56,250
"E1","V1C",7101,140,0.146767232450195,225,0.633865691046387,0.231543108458688,140,193,0.56,250
"E1","V1C",7101,140,0.146767232450195,225,0.633865691046387,0.231543108458688,139,190,0.556,250
"E1","V1C",7101,140,0.146767232450195,225,0.633865691046387,0.231543108458688,140,193,0.56,250
"E1","V1C",7101,140,0.146767232450195,225,0.633865691046387,0.231543108458688,140,193,0.56,250
"E1","V1C",7101,140,0.146767232450195,225,0.633865691046387,0.231543108458688,139,190,0.556,250
"E1","V1C",7101,140,0.146767232450195,225,0.633865691046387,0.231543108458688,140,193,0.56,250
"E1","V1C",7102,137,0.156892092606578,225,0.640768243287571,0.24484998164331,137,191,0.548,250
"E1","V1C",7102,137,0.156892092606578,225,0.640768243287571,0.24484998164331,137,191,0.548,250
"E1","V1C",7102,137,0.156892092606578,225,0.640768243287571,0.24484998164331,137,191,0.548,250
"E1","V1C",7102,137,0.156892092606578,225,0.640768243287571,0.24484998164331,137,191,0.548,250
"E1","V1C",7103,133,0.154459796667585,225,0.65033247714309,0.23750896979054,133,194,0.532,250
"E1","V1C",7103,133,0.154459796667585,225,0.65033247714309,0.23750896979054,133,194,0.532,250
"E1","V1C",7103,133,0.154459796667585,225,0.65033247714309,0.23750896979054,133,194,0.532,250
"E1","V1C",7103,133,0.154459796667585,225,0.65033247714309,0.23750896979054,133,194,0.532,250
"E1","V1C",7104,148,0.138517206994178,225,0.61649620239509,0.2246846070682,148,182,0.592,250
"E1","V1C",7104,148,0.138517206994178,225,0.61649620239509,0.2246846070682,148,182,0.592,250
"E1","V1C",7104,148,0.138517206994178,225,0.61649620239509,0.2246846070682,148,182,0.592,250
"E1","V1C",7104,148,0.138517206994178,225,0.61649620239509,0.2246846070682,148,182,0.592,250
"E1","V1C",7105,121,0.12554319417823,225,0.681818181818182,0.18413001812807,121,192,0.484,250
"E1","V1C",7105,121,0.12554319417823,225,0.681818181818182,0.18413001812807,121,192,0.484,250
"E1","V1C",7105,121,0.12554319417823,225,0.681818181818182,0.18413001812807,121,192,0.484,250
"E1","V1C",7105,121,0.12554319417823,225,0.681818181818182,0.18413001812807,121,192,0.484,250
"E1","V1C",7106,131,0.142464151003727,225,0.655278042495778,0.217410231634069,131,192,0.524,250
"E1","V1C",7106,131,0.142464151003727,225,0.655278042495778,0.217410231634069,131,192,0.524,250
"E1","V1C",7106,131,0.142464151003727,225,0.655278042495778,0.217410231634069,131,192,0.524,250
"E1","V1C",7106,131,0.142464151003727,225,0.655278042495778,0.217410231634069,131,192,0.524,250
"E1","V1C",7107,156,0.128784578573771,225,0.600480576769077,0.214469182778074,156,193,0.624,250
"E1","V1C",7107,156,0.128784578573771,225,0.600480576769077,0.214469182778074,156,193,0.624,250
"E1","V1C",7107,156,0.128784578573771,225,0.600480576769077,0.214469182778074,156,193,0.624,250
"E1","V1C",7107,156,0.128784578573771,225,0.600480576769077,0.214469182778074,156,193,0.624,250
"E1","V1C",7108,153,0.134067928506762,225,0.606339062590832,0.221110492096455,153,196,0.612,250
"E1","V1C",7108,153,0.134067928506762,225,0.606339062590832,0.221110492096455,153,196,0.612,250
"E1","V1C",7108,153,0.134067928506762,225,0.606339062590832,0.221110492096455,153,196,0.612,250
"E1","V1C",7108,153,0.134067928506762,225,0.606339062590832,0.221110492096455,153,196,0.612,250
"E1","V1C",7109,137,0.156161114153219,225,0.640768243287571,0.243709197184941,137,188,0.548,250
"E1","V1C",7109,137,0.156161114153219,225,0.640768243287571,0.243709197184941,137,188,0.548,250
"E1","V1C",7109,137,0.156161114153219,225,0.640768243287571,0.243709197184941,137,188,0.548,250
"E1","V1C",7109,137,0.156161114153219,225,0.640768243287571,0.243709197184941,137,188,0.548,250
"E1","V1C",7110,151,0.117130691984811,225,0.61034134407837,0.191910138680972,151,188,0.604,250
"E1","V1C",7110,151,0.117130691984811,225,0.61034134407837,0.191910138680972,151,188,0.604,250
"E1","V1C",7110,151,0.117130691984811,225,0.61034134407837,0.191910138680972,151,188,0.604,250
"E1","V1C",7110,151,0.117130691984811,225,0.61034134407837,0.191910138680972,151,188,0.604,250
"E1","V1C",8101,192,0.111893375455752,225,0.541265877365274,0.206725345407725,192,231,0.768,250
"E1","V1C",8101,192,0.111893375455752,225,0.541265877365274,0.206725345407725,191,231,0.764,250
"E1","V1C",8101,192,0.111893375455752,225,0.541265877365274,0.206725345407725,192,231,0.768,250
"E1","V1C",8101,192,0.111893375455752,225,0.541265877365274,0.206725345407725,192,231,0.768,250
"E1","V1C",8101,192,0.111893375455752,225,0.541265877365274,0.206725345407725,191,231,0.764,250
"E1","V1C",8101,192,0.111893375455752,225,0.541265877365274,0.206725345407725,192,231,0.768,250
"E1","V1C",8101,192,0.111893375455752,225,0.541265877365274,0.206725345407725,192,231,0.768,250
"E1","V1C",8101,192,0.111893375455752,225,0.541265877365274,0.206725345407725,191,231,0.764,250
"E1","V1C",8101,192,0.111893375455752,225,0.541265877365274,0.206725345407725,192,231,0.768,250
"E1","V1C",8102,184,0.132455748944583,225,0.552907335580864,0.239562292667776,184,229,0.736,250
"E1","V1C",8102,184,0.132455748944583,225,0.552907335580864,0.239562292667776,184,229,0.736,250
"E1","V1C",8102,184,0.132455748944583,225,0.552907335580864,0.239562292667776,184,229,0.736,250
"E1","V1C",8102,184,0.132455748944583,225,0.552907335580864,0.239562292667776,184,229,0.736,250
"E1","V1C",8103,185,0.121347367089745,225,0.551410966570356,0.220067017971181,185,233,0.74,250
"E1","V1C",8103,185,0.121347367089745,225,0.551410966570356,0.220067017971181,185,233,0.74,250
"E1","V1C",8103,185,0.121347367089745,225,0.551410966570356,0.220067017971181,185,233,0.74,250
"E1","V1C",8103,185,0.121347367089745,225,0.551410966570356,0.220067017971181,185,233,0.74,250
"E1","V1C",8104,201,0.112744478246619,225,0.529009211893949,0.213123846828628,201,228,0.804,250
"E1","V1C",8104,201,0.112744478246619,225,0.529009211893949,0.213123846828628,201,228,0.804,250
"E1","V1C",8104,201,0.112744478246619,225,0.529009211893949,0.213123846828628,201,228,0.804,250
"E1","V1C",8104,201,0.112744478246619,225,0.529009211893949,0.213123846828628,201,228,0.804,250
"E1","V1C",8105,177,0.0924969315296269,225,0.563734521002122,0.164078884800597,177,219,0.708,250
"E1","V1C",8105,177,0.0924969315296269,225,0.563734521002122,0.164078884800597,177,219,0.708,250
"E1","V1C",8105,177,0.0924969315296269,225,0.563734521002122,0.164078884800597,177,219,0.708,250
"E1","V1C",8105,177,0.0924969315296269,225,0.563734521002122,0.164078884800597,177,219,0.708,250
"E1","V1C",8106,198,0.112320630474437,225,0.533001790889026,0.21073218213224,198,230,0.792,250
"E1","V1C",8106,198,0.112320630474437,225,0.533001790889026,0.21073218213224,198,230,0.792,250
"E1","V1C",8106,198,0.112320630474437,225,0.533001790889026,0.21073218213224,198,230,0.792,250
"E1","V1C",8106,198,0.112320630474437,225,0.533001790889026,0.21073218213224,198,230,0.792,250
"E1","V1C",8107,172,0.110267719047108,225,0.571869638747267,0.192819677031045,172,207,0.688,250
"E1","V1C",8107,172,0.110267719047108,225,0.571869638747267,0.192819677031045,172,207,0.688,250
"E1","V1C",8107,172,0.110267719047108,225,0.571869638747267,0.192819677031045,172,207,0.688,250
"E1","V1C",8107,172,0.110267719047108,225,0.571869638747267,0.192819677031045,172,207,0.688,250
"E1","V1C",8108,189,0.115495583214727,225,0.545544725589981,0.211706901005824,189,230,0.756,250
"E1","V1C",8108,189,0.115495583214727,225,0.545544725589981,0.211706901005824,189,230,0.756,250
"E1","V1C",8108,189,0.115495583214727,225,0.545544725589981,0.211706901005824,189,230,0.756,250
"E1","V1C",8108,189,0.115495583214727,225,0.545544725589981,0.211706901005824,189,230,0.756,250
"E1","V1C",8109,202,0.105601865202734,225,0.527698158547719,0.20011793388357,202,237,0.808,250
